username,rating,comment
peienshanice,2,"Wrapping:包裹轻微有点压倒虽然贴了fragile sticker

零食有几包是通风了尤其是饼干😓"
221sg_ker,2,"Design & Wrapping:good

零食只有几样很好吃👁️ 其他的都不好吃👎👎👎
连果冻都臭酸了！！！"
d*****l,5,It's arrived in a good condition and we really like the content in it
wong0129,5,的确服务很好，价钱也很合理，途中出了些意外，卖家还是很耐心指导我如何去客服询问，最后也终于下单第二次，成功到货了
angelvoo95,5,"Seller will send you a picture before shipping it, nice ❤️thank you"
celynn_cheah,5,"Got it as a present to my friends, she likes it. Came in good condition!"
beishan,5,"Value for Money:worth it
Design & Wrapping:with a wishing card inside

Is a birthday gift for my friend, my friend like it so much"
perlypeh,5,"It has a mixture of biscuits, jelly, nuts and mua chi. It has a cute design and the packing is small that you can finish it in one time without worrying the biscuit become soggy. Thanks seller and deliverer."
zixian95,5,nicely packed. Fast delivery. Comes with necessary cables. Barang calar2 standard benda 2nd tapi berfungsi dgn baik. Screen terang dan jelas. Simpan kotak just in case kena return.
yuyu148327,5,收到货了，谢谢店家，包装很好，还送了我小包吃的💕
csoongu,5,"Fast delivery, 9/1 order, 11/1 received. GOOD !
Packing GOOD condition !"
angelvoo95,5,"爱了爱了,箱子完美无缺~谢谢~"
h*****w,5,店家服务态度很友善😍很快就到货，包装也很完整。店家还附送小礼物哦🤭
x*****4,5,that's good！
xuejing1995,5,很快收到货，卖家也很有礼貌，小孩子也喜欢，谢谢亲切的卖家~
f*****4,5,"这速度发货也太快了吧👍👍👍
好好吃😋，买来直接吃光光了😂全家人都说非常得好吃👍下次再向您们下单购买。谢谢您们❤️"
chan5925,5,卖家服务非常好，包装也很好，零食非常多，推荐购买
yxbb0813,5,今天收到货也太快了吧咋天发货今天到真的是太快了哈哈哈
queemage_agnes,5,"谢谢店主！😍我朋友很喜欢，满满的零食在里面！
还会再回购！😍"
cindycssh,5,thanks。。。。。
celineng0821,5,"Fast delivery and good quality packing, inner carton in good condition."
e*****g,5,"Items received in good condition and good packaging, friendly seller, very good response for replying message. Highly recommended 👍 ThumbsUp ThumbsUp ThumbsUp 👍 👍 👍"
kslee21,5,
kellytlt,5,Very fast deliver & packing very well .
y*****g,5,"Nice,fast delivery and all the product are in the good condition"
s*****8,5,"🚚 Very fast delivery with well packaging. Realiable seller, highly recommended!"
88sher88,5,Worth buying with fast delivery. Thanks for seller for the free gift and excellent customer service.
wx.jason,5,
manyee122,5,Fast delivery.Yesterday ordered & today received.Good service from seller.
j*****i,5,Fast delivery and responsive seller. She love it.
k*****n,5,"谢谢 很喜欢❤️
我昨天才下单 今天就收到了 超快的！
店主还帮我写了祝福语"
steve_idoromo,5,good condition
teohkahjin,5,Fast delivery 👍👍👍👍👍
sampeixuan,5,Fast delivery and packaging is so good 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
leonglijin,5,Helpful and friendly seller. Prompt delivery.
lim_1016,1,"Super Fast delivery, just product low quality, food in the box very yek"
chinsw22,5,
a*****n,5,很好的服务态度，很快送到，就只有包装可惜有一点裂了 但还是很好看 里面的零食满意。
zhanshunyap,5,parcel is in good condition and the service is good
gigilee1,5,Amazing!! 一点瑕疵都没有，昨天下单今天就收到了 太赞了👍🏻
huistan,5,包装上是很好的，不过下次要买两箱不然不够吃
y4lnaao92xfhr1xcz0n1nonfgl_x,5,Fast delivery 🚚 fast 💨 thanks 😊 you 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
amychan9429,1,
nevinyang,5,
l*****i,5,
1*****n,5,"Received safely, fast delivery👍"
yeangan,5,出货率快，服务很好❤️👍🏻
joycexinning,5,赞，发货速度超快，盒子来到也是美美哒
s*****7,5,Items well received!! Thank you so much!
limweiwei,5,👍🏻
ahmoon14,5,"Super fast delivery, order today received on next day"
v*****g,5,"Good quality  ,Product meets my needs and will repurchase again if needed ,thxq 😍"
engxin,5,店家态度超级好 而且比预期早到了 推荐！
j*****1,5,可惜了這個箱子不知道是不是j&t弄到的 但裡面的零食都沒事～
joanchok2488,5,"Very fast delivery.seller very kind also.
Will purchase again"
m*****5,5,非常好看！盒子质量也不错还附送贺卡，会回购❤️
_*****u,2,哇老为什么一箱零食全部过期的！本还要买的哪里知道一箱零食全部过期，不会在买了。👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
chiyan25,5,"fast delivery, parcel come with great condition, and friendly seller"
winnie9506,5,
xuann74,5,出货快，很快就收到货了😁
vickyteh618,5,商家很早发货，但是j公司效率太慢，送人的礼物提前一个星期都没来得及送，如果最近要考虑买这个送人，最好跟先询问商家是用什么运输公司吧
janelinmy,5,送给朋友的，包装一级棒完好无损，店主人也非常niceee...棒棒哒！！！
0y0yky5hs4,5,Receive in good condition ya and delivery is super fast.Just use for 2days to delivery.
missyou5201314missyou,5,
leongchooihan,5,👍👍👍
joreen_123,5,"非常棒的购物经验 
卖家人很nice哈哈哈哈
有机会还会再回购的"
y*****g,4,Nice👍🏻
mico0701,5,人好，服务快
z*****6,5,满意！推荐购买
winniegoh9943,5,谢谢！很好看！！
y*****2,5,"Value for Money:可以
Design & Wrapping:ok

好好好惊喜"
c*****g,3,有些零食不合适，觉得有点贵
kaixian666,1,智商税
p*****6,3,不太好 说有40包 却偷工减料 只有39包 而且大部分的零食都有漏风
tangtang_06,5,星期三下单，今天早上就到了。
liewhuini,4,很好吃😊
r9vssl6fl0,5,值得购买，商家也很耐心的跟我说话。不错不错
jingyisak,5,"Wrapping:nice

物流快"
xizhefelixlee,5,Design:good
angelvoo95,5,Very fast delivery 😍
xizhefelixlee,5,Design:good
z*****m,5,good
katkatherine15,5,Received with thanks
j*****9,5,
g*****9,5,Design & Wrapping:good
laienhui,5,商品很棒我很喜欢我会再次购买
y*****8,5,卖家人很好👍很耐心 留言的字体写的一字不漏，虽然盒子还是有压到，但是卖家尽力了😆
choochunyoong,5,Good ✌️
meizhi,3,感觉不值得，东西都是很小包的。
q*****0,5,Fast delivery and deliver in good condition!😊
s*****n,5,很不错！Good！
chuazhisiang,5,东西很好吃奶茶也很好喝我很喜欢谢谢
sukiteong,5,好小盒哦
y*****e,5,"good quality 
like it so much so much
♡(*´∀｀*)人(*´∀｀*)♡
(♡⌂♡)"
e7zv5g3t08,5,还好
sandywongsiewchun,5,Value for Money:好
blackfridaytees,5,零食都很好吃，买了五盒🥰🥰🥰
qieehawtan,5,fast delivery 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
chrisworm,5,"Design & Wrapping:with bubble wrap, no dented"
kellytay,5,买来送人的。服务一流！货也很快到！隔天就收到货了！卡片很用心！谢谢店主！一级棒哦！
aichen1108,5,朋友很喜欢，卖家态度也很好
n*****i,5,Design & Wrapping:good packaging
hern1234567,5,Good
leyi12061409,5,我第二次购买了，都是送给朋友的，很不错哦，朋友很满意👍🏻
syee0501,5,👍👍👍
y_xuan8,5,fast delivery👍🏻 and good service
mingming_83,5,出货快 包装美👍👍👍👍👍
q*****r,5,讚讚
s*****7,5,"Design & Wrapping:Likely ok
Value for Money:Likely ok

..,....................,,........."
shandlim,5,很快，包装很好
wendyseaw,5,卖家的服务态度很好，包裹里面有一层泡泡纸包着安全到达了
qizhiwong,5,"Value for Money:。。。。。。。

。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。"
yuvian0408,5,昨天发货今天就到了 😍
annawong0811,5,good
t*****t,4,纸箱看起来被打过似的，不过商品没有被影响到很多。
t_.hen,5,fast delivery
cindyong88,5,Fast delivery and received in good condition
j*****7,5,"Fast delivery, my friend received the next day."
weichunlow,5,满意
neenee0322,5,包装很好，发货很快，谢谢
kimsjkok,5,Seller very helpful. 👍🏻👍🏻👍🏻
agl_onlineshop,5,效率快，服務態度很好，很禮貌❤️
calvyn1982,5,Good
kingkiong1234,5,很快货到了，谢谢，服务态度很好
karyee39,5,nice and fast
jiabao95,5,Thanks seller
coey6094,5,👍👍👍👍👍
sooichoiwoo,5,👍👍👍👍👍
yyyyeeeeff,5,收到了谢谢很满意物流也快
yyyyeeeeff,5,收到了❤
miathong,5,安全送到给我生日的妹妹手上了，卖家人很nice很好说话。服务也很棒👍
pohkhinwong,5,"不错...虽有些小误,但。。满意卖家的回复，会再回购。"
a*****1,5,Nice😁
j*****g,5,买了两次朋友都很喜欢
brandy_yokechan,5,👍🏻
iglyn,5,Good packaging
elaine.lim,5,店家很用心包装  而且发货速度超快  谢谢啊！
k_wrqzxac8,5,nice，我朋友收到很喜欢，没有任何问题👍👍👍
_*****y,4,"价格算是较合理 只是和我预期的有点差别😂
一些零食小包到…一口就没了😂"
j*****i,5,Good
angeline2808,5,"店主很nice😊
发货很快👍🏻"
itzkaiheng,5,"老板服务态度很好，很值得买 
发货也很快💪💪👍👍"
cowpink,5,Fast
carolyn.t,5,Fast delivery and good service
applechoyyinpeng,5,很炔👍👍👍👍👍👍👍
yungkuangkhoo,5,快递到了
ruthyu80,5,packing is good.
wanxin_lim,5,Good service.. And fast delivery 👍🏻
ivywongyanyee,5,"很快就到货了,不错不错😘😘爱了爱了...五星好评!👍👍👍👍👍👍👍👍👍👍👍零食也很多..下次在买👌👌👌👌"
m*****g,5,很好
t*****4,5,意外的小了点
angsheyan,5,ok
j*****8,5,Fast delivery
jeansonwonggg,5,good
john123lo,5,Everything good.
wyyan_12,5,可爱，送人好看😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍😍😍😍😍😍😍😍😍😍😍🥰😍😍
yiwen3,5,选择这店家是因为客户的高评分，以及有提供卡片留言。非常满意！谢谢店家的用心，出货也很快。
xianruu1120,5,"很好, 如果生日卡片有手写就更好了❤️❤️❤️"
yinjiau,5,没有想像的体积😅mini 的，但是到货快👍东西没有过期👍
lktmotor09,5,"good value for money
good value for money 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍"
j*****3,5,不错
andywong9955,5,东西收到了，很喜欢哦！
sky_6996,5,received with very good condition
a*****8,5,包装很安全，没有压坏，好评👍🏻
stay.realandcool,5,i like the card design👍👍👍
jonathankho0723,5,"Good packaging, good service"
appletan_123,5,Good... Service very good... Thanks for u... 我买了2次，服务真的很好啊。。谢谢您 。。
j*****5,5,"Fast deliver
Will buy again😊"
zhiwei0205,5,很快就到了，朋友很喜欢
leemuiyin,5,安全送达👌我朋友很喜欢😍😍谢谢你😘😘
jinmei_clothingstore,5,送货速度很快，服务好，东西没损坏，完美 👍
j*****3,5,Good good good good good good good good good good good good doog doog
z*****k,5,送礼的好选择
tingoon,5,我老婆好喜欢 发货非常快 赞
kenghzou95,4,有些食物漏风了
joyee2719,5,Everything looks just the same with the pictures.
huiqi0624,5,Fast delivery 👍🏻👍🏻
l*****w,5,整体上来说是满意的，只是箱子被压扁，不过可以被谅解，相信是运输过程中被压的。
v*****e,5,卖家很好，服务也很好👍 卖家回复信息也很快😊 收到货也没有坏喔❤️🥰 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
happyhappy86,5,发货很快，谢谢卖家😃
xiaojing904,5,👍🏻👍🏻👍🏻
mingyeau,5,客服很用心！
tanghuishi,5,Fast and in good condition 会再回购
t*****2,5,非常满意 盒子完好无损 👍🏻
m*****8,5,收到了，好快，谢谢~👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
aiyingtang,5,"很好的packing,deliver很快 买了第三天就收到了👍🏻👍🏻"
yeepeeyaayaa,5,goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood❤️🥺❤️❤️🥺❤️❤️🥺🥺🥺❤️🥺🥺🥺
melodybeh8950,5,發貨真的很快，一天就到了，小小個很可愛👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
ahkeat550,5,真的不错，服务又很好
lydialiu16,5,good ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️喜欢你们的服务！
wenqishimeinv,5,很快到货 很nice 服务也很好
winsc6300,5,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😏love😍😍😍😍😍😍😍😍😍😍😍😍😍😍
freedomn0313,5,商家回复快，态度非常好，包裹包装得非常好，还有防摔贴纸，完美送到朋友手上，里面的小零食她很欢喜欢~ 虽然一半的零食她都不吃的xd
tavibin,5,店家很好
May-19,5,"妳好，货品已完整无缺平安收到了。
邮寄真的很快，下单后隔天就可以收到了，赶得及送给孩子过生日。谢谢卖家。"
c*****1,5,"Received with good condition 👍🏼👍🏼 
已经购买第二次了 还会有第三 第四次的 卖家的服务态度真好 ，谢谢"
a*****e,5,Thank you so much!!! This seller super nice!!! My friend loves it!! Recomended!!
o94hy2e8si,5,"商品👍👍👍
服务👍👍👍
态度👍👍👍"
r*****o,5,Ordered on 21/9 and received it on 23/9 👍🏻👍🏻👍🏻
_*****9,5,Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good
p*****g,5,"Item well received in good condition to my friend's house, thanks seller for fast delivery"
b*****e,5,不好意思没有照片，因为直接送到给生日的那位手上了。11/9星期六下单的，卖家13/9发货，今天刚好14/9生日那位收到了，告诉卖家急，卖家态度很好，道歉并承诺将尽快发出，还特意发信息问我内容想写什么❤
anthonyfoong,5,Received in good condition. Thank you very much. Will order again
c*****1,5,"Thank you Seller 👍🏼👍🏼 
Good packing and value to buy it 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼"
romeopillow,5,"Second time buying. I don't have the pic since it was a gift to my friend. Friend likes it. I like the box (haha). Seller very nice and friendly, specially open delivery for me."
j*****g,5,Good product quality good value for money nice items thanks
wstey,5,Item delivery in not so good condition. May due to courier issue. But seller willing to give discount
kaiyen0623,5,Good Fast delivery 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
mtrjl,5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
mtrjl,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
mtrjl,5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
s*****g,5,有其中一包零食已经打开了，但是包装盒子都很美，贺卡也不错，朋友很喜欢，但是有相同零食，卖家也很有耐心沟通
ahjia7332,5,Fast delivery
abie_.123,5,Testy. Finish to eat already. Will purchase again na again an again n again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again again
h*****2,5,👍🏻
cserr000,5,👍
k*****m,5,服务态度超棒，回应也非常快，我朋友收到了超喜欢
bear_gan,5,"下单的两天后朋友就收到了，不愧是j&t
因为是买给朋友，所以无图无影片
朋友表示还行，就是有些零食有牛肉粉的成分
她不能吃有点可惜
都是些小包零食，唯一大包的就是奶茶了
谢谢卖家"
yongyu0108,5,订来送朋友的，发货很快，正巧赶上朋友生日当天，很赞👍👍👍
enyiong,5,很好
v*****e,5,太美了！好喜欢啊！虽然是小了点，不过不用紧，重点是包装得很好，没有压到😘
xinmeier,5,"送给闺蜜❤️里面都是小包装
而且有礼盒🎁"
turtlelight,5,谢谢你~~~
lowrandy,5,👍🏻👍🏻👍🏻
clavinchew,5,真不错👍 下次再关顾
s*****6,5,很满意，个人感觉物有所值。收到的零食都好好的，没有任何问题。物流效率也很快，第二天就收到了。用来送礼很适合，大大推荐哦。
hanyh03,5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
kumikojia,5,就是小了点😅😅😅👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
chaisiewmun03,5,good 包装精致
newellleong,5,闺蜜很喜欢
kpoijhhihkvjihvjj,1,不怎么好吃
buyer0227,3,40款零食，少了两款😂😂😂
chiasynn,5,送給朋友當回禮，送貨速度超級快啊啊！朋友很喜歡
wjia0924,5,超快的！！23号买 今天就收到了！！📦包裹虽然会有点压到，可是里面的东西保护的超好的！我都想偷吃了😂😂😂卖家也超亲切💕💕💕💕一定会在回购的！！！谢谢❤️❤️💕❤️🌹🌹🌹
eeedy97,5,good 👍👍
junlikjl,5,"Everything good, thanks Boss 😊"
i*****c,4,不一样的零食挺多 挺满意的
s*****8,5,✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻
r*****0,5,"The seller is very patient and will to solve my problem, my friend like this very much, recommended👍🏻"
s*****n,5,good service，i like it👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
dinkigee,5,非常棒，很多小零食。小孩都喜欢
bryanwky,5,Good!!!!!!!!!!!!!!!!!!!!nice packing!!!!!!!!!!!!like it so much!!!!!!!!!!!!value to buy it!!!!!!!!!
jonas.1214,5,good service
a*****9,5,Good
jessy_0618,5,。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
eisjsjksksksks,5,"速度很快服务态度也很好虽然小小箱但是里面很多零食
👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌"
hsc_1123,4,Yummy 😋😋😋
yilin1218,4,挺好的，还多给了一两包
j*****_,5,零食很好吃!!!
lennytong,5,🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵🈵意😘还会在回购
w*****r,5,"送给侄女的生日礼物，她超级喜欢！
9/9 订，11/9就收到了！
包装和卡片都很美很好看！ 👍🏻"
hengye720,5,好棒 態度服務都不錯
katieooi0816,5,"卖家态度很好哦
感恩感恩"
xqwwu6z8kf,5,很好，划算，便宜
j*****2,5,🤙🤙🤙
t*****0,5,真的是很快的速度就拿到货了，店家很守信用。里面的食物，包装都是小型的。很适合带去出游。👏👏👏👏👏👏👏
tohxuanxuan.99,5,谢谢🙏🏻 人也很好
lemonlinz,5,Fast delivery received n thx good seller good product tqtqtq
a67ljv1buq,5,Good service
cxxxxkxxkxx,5,Very fast delivery... I bought it for my friend... She very like it... The box is very nice design and snacks is various... Thank u seller...
teexinru,5,很棒
yulin94,5,"包装很好 有两层盒子 男朋友很喜欢 
还有爱心卡片 附上男友照片 爱你一万年"
_yuhui_,5,Nice
j*****7,4,比想象中小 但nice
yyee37,5,"很快就收到了👏🏻送朋友 朋友很喜欢🥰
服务很好 nice（ 很好吃 推荐！！"
joeloo1105,5,可惜分量太小了不够吃 哈哈
weiiiishii,5,包裝非常好沒有任何凹陷。然後零食也更照片一模一樣。😌
k*****n,5,很不错就是比预想中小了点😊
kopilaowulol123,5,"Fast deliver, package well"
sunlong697,5,很不错
v*****n,5,good💝👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
y*****6,1,很多漏风和碎！
cherrywsy1088,5,👌
.__.woo2005,5,包裹包得很好，送到东马也完好无缺，女友收到的时候泪流满面，值了值了！
j*****2,1,大多数都是过期的😡😠🤬
hoeyxinn,5,送给朋友为礼物 朋友很喜欢 而且卖家很好沟通♥️
jane_58,5,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
,4,kemek sikit tapi it's sokay👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀
xu88nefn8_,5,"东西不错
5天就收到货了"
agnes_saikoh,5,"服务一流
值得下单"
carmenlee676,5,服务周到，值得再买
x*****3,5,不错 女朋友很满意
e*****f,5,发货速度太快了✨✨
w*****g,5,很好
w*****2,5,还蛮不错
y*****n,5,👍
chungjiayan,5,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼
elaine1224_,4,不错的哦...有40包..但是很多重复的😅😅还不错啦.. 因为是要送姐姐的生日礼物..物流挺快的...
chongmingjie,5,😘😄😘😄😘😄😘😄😘😄😘😄😘😘😄😘😄😘😄😘😄😘😘😄😘😄😘😀😘😘😀😘😀😘😘😀😘😀😘😀😘😀😘🥰🥰🥰😘🥰😘🥰😘🥰😘🥰
chaimingen9011,5,很快就寄过来了。距离我生日还有9天🥀
m*****2,4,
yimiyumi,5,
kkeong78,5,
jess_2017,5,
jnygoh,5,
shzeemin,5,
jazz1119,5,
j*****i,5,
skychong7073,5,
agnestlf,5,
ahsiong703,1,
yzphong,5,
patchyn,5,
xuankuang,5,
mrkenzleong,5,
eden66888,5,
cheinmeisin,5,
yiwen320,5,
chowchaujiun,5,
7n07su98sl,5,
fievelkeong,5,
xin_christy0417,5,
tanmoyong,5,
y*****5,5,
weisheng970522,5,
sryloh5878,5,
waihong1233,5,
e*****8,5,
jackcylim123,5,
sweemiki,5,
lawrencee0,3,
h*****4,5,
winsent1025,5,
hudyfong,5,
yokemeifoo,5,
shetingtan,5,
z*****b,5,
angelliong99,5,
boonlengtee,5,
yan_teh,5,
once.151020,5,
gctcycjfyxrdgfug,5,
yansheng1020,5,
kangzhi825,5,
phoonyy,5,
kphaow,5,
limjianzhang,5,
9gvjczpdte,5,
yeehooi_,5,
jyuefanglee,5,
sohaizai,5,
jessliowsheulin,5,
letao28,3,
siewhwa73,5,
sharonljy,5,
yeanlinglingling,5,
c*****e,5,
angelawei890,5,
terrence0017,5,
wenguan78,5,
y_xuan8,5,
alandeded,5,
irisxy_,5,
uni.que,5,
elainewayying,5,
lumpeishan,5,
sying0055,3,
whymenhoi,5,
annie_kaw,5,
lau1234567890,5,
yjlimmmmmmm,5,
yeeting0925,5,
ivankoh1,5,
huixin0506,5,
nicholasng1122,5,
rouuuuuuuuuuuu11,5,
yewhuixian,5,
pby2222,5,
inghao,5,
tanyaobin,5,
wzfstudio,5,
angelinachewjoanne12,5,
angelinachewjoanne12,5,
soonchengxuan0428,5,
kwongsiangding,5,
vennie1108,5,
xiangtee,5,
wenw.en1013,5,
yuhui_teh0910,5,
kelvinlau123,5,
meijing516,5,
jennysee008,5,
chankokwei06,5,
t*****a,5,
igvsu0lopl,5,
joyce12090626,5,
shirleytho0601,5,
12yi_peng19,5,
brandonfoo07,4,
1tengweikang1,5,
jevonzz,5,
tammytan3399,5,
coffee1333,5,
eunicepeiying,5,
jooyinwang,5,
gina3102,4,
y*****7,5,
aujunfai,5,
65fzzszlwi,4,
ximilu123,5,
kellybaby5534,5,
winnietp0000,5,
winnietp0000,5,
yyyyeeeeff,5,
teocy12,5,
alloysiuskhoo,5,
snackyy._store,5,
weihaodota,5,
tien0701,5,
leeyien926,5,
y*****_,5,
maykimestar,5,
limben1208,5,
_snack.timeee_,5,
sky199801,5,
tengsern,5,
jingxuenchin,4,
jessliowsheulin,5,
joeylui6300,5,
wilson8800_,5,
kangyunhao010723,5,
tan20031023,5,
unifi_irene,5,
winnie30909,5,
esther1179,5,
m*****0,5,
yaptimothy,5,
wei5665,5,
cthau,5,
ty_ck,5,
79wzu6sgkk,5,
annylim_927,5,
carmen8313,5,
laienhui,5,
csimun,5,
shelly3533,5,
t*****8,5,
siawshia,5,
chakai092402,5,
chaijiching,5,
aqjnxmxclvxmhaue47ccupmb_qvs,5,
c12z11,5,
peisze0914,5,
youkarwai,5,
liyiing,5,
ophelially,5,
gar3na_g0dlik3,5,
peter_0513,5,
s*****n,4,
limchunliang,5,
k*****3,5,
ongyc824,5,
tj2cxlb9dg,5,
laienhui,5,
one_stop_grocery,5,
s*****y,5,
sarinatee,5,
carmenchay_0509,5,
hiangs,5,
esther_teow,5,
dandinghe888,5,
simotgs161,5,
cjiloon,5,
ericjy123,5,
jjchen8148,5,
belletanhuisin,5,
hengyi7899,5,
prettyycloset_,5,
wyewei,5,
hiangs,5,
98_lxy,5,
scs_siow,5,
awchan_81,5,
xzgnnoylar,5,
xiaowei08091,5,
huawei0125,5,
teomeihua,3,
snow53530,5,
lowkarchee,5,
chiayang23,5,
yongmoiyam,5,
heongkam,5,
elainelim0322,5,
tewsiaohui,5,
amandacheng050401,5,
lamjs0511,5,
tianyiwww,5,
kahlongxia,5,
rueyyang98,5,
xuhenglai,5,
yingjessica,5,
yixin.0910,5,
erincheah,5,
ooimh,5,
kaitongwong02,5,
w*****n,5,
l*****4,5,
xjie.,5,
w0403n1wfa,5,
meiling_000000000,4,
shuanglee91,5,
wongshuanger0923,5,
kohainoi,5,
peishian01,5,
laivin211,5,
jimlyc,5,
