username,rating,comment
georgetoon1975,5,Product received as per described. Good packaging and quality. Fast delivery too
ashley.loh,5,"Taste:haven’t tried but looks good!
Quality:awesome!

Shipping super quick! High recommend! All packed really good"
y*****2,5,Item received in good condition. This is my 2nd time purchase from this seller. Satisfied with product quality & delivery. Recommended 👍😊.
f*****n,5,Super fast delivery. Yesterday order & received the next day. Good product and quality. Value for money. Recommended seller.
i*****u,5,Taste very good. Product packed with individual pack. Fast delivery
pangmeiyee9972,5,Good package!👍📦  fast delivery!worth  it to buy.  no yet tasting  thanks!
zeldaryn,5,Quick processing and shipping of the order by the Seller. Good Seller.
c*****g,5,"Affordable price, fast delivery by seller. Overall satisfied with the purchase."
pehsoon1,5,received in good condition. the spicy pork floss taste good. will buy again
l*****5,5,"Item received in good condition, Good product quality, Excellent service by seller."
chengliner,5,Taste very very nice!!! Very fresh..This is already 3rd time purchase.
r*****n,5,Packing is good. Items received in good condition.  Price reasonable. Taste good. This is 2nd time purchase from this seller. Recommended seller.
f*****n,5,"Very fast delivery. Order on 1 oct and received on 3 oct. Good taste, quality and value for money. Thank seller."
sl.voon,5,"Good value for money,  never try the taste, thank you seller."
o*****y,5,Fast delivery in two days. Not yet try but look fresh. Good packaging from seller in box. Received in good condition. 
w*****g,5,"Taste:good

fast delivery 
Very good taste
received in good condition🤗🤗"
tss3333,5,Items received in good condition...... good value for money........
dwei_florist,5,"Fast delivery, received in good condition and well packing. Keep it up, good work. Recommended to buy and good experience buying on this shop."
m*****y,5,Good packaging. Taste very good. Worth the price. Bought many times before from this seller
joanlee8899,5,Very fast delivery. Bought many many times from this seller. Very cheap and nice
s*****w,5,Fast delivery and good packing. Good product quality and good value for money. This is my 2nd times order.
c*****3,5,"Fast delivered, good product & good packaging haven't try yat..."
_*****_,5,"Taste:I believe it will be tasty
Quality:good

Delivery faster than expected. Received it less than 3 days from the day I put order"
leecc57,5,Well received in good condition. This is my fourth purchase. Love it so much. Strongly recommended
